taskName,database,query,start,end,time,threads,status,cleanCache,mixed,orientdbCpu,orientdbPod,minioPod
task1709226026399,testSF30,Q2,1709226026401,1709226093790,67389,267,success,false,true,16,3,3
task1709226026399,testSF30,Q2,1709226026424,1709226093896,67472,267,success,false,true,16,3,3
task1709226026399,testSF30,Q2,1709226026422,1709226094079,67657,267,success,false,true,16,3,3
task1709226026399,testSF10,Q2,1709226026435,1709226097897,71462,267,success,false,true,16,3,3
task1709226026399,testSF10,Q8,1709226026420,1709226102207,75787,267,success,false,true,16,3,3
task1709226026399,test,Q5,1709226026425,1709226106886,80461,267,failed,false,true,16,3,3
task1709226026399,testSF30,Q3,1709226026416,1709226107599,81183,267,success,false,true,16,3,3
task1709226026399,testSF10,Q5,1709226026421,1709226115307,88886,267,failed,false,true,16,3,3
task1709226026399,testSF10,Q1,1709226026436,1709226117752,91316,267,success,false,true,16,3,3
task1709226026399,testSF10,Q2,1709226026410,1709226117775,91365,267,success,false,true,16,3,3
task1709226026399,testSF10,Q2,1709226026401,1709226119375,92974,267,success,false,true,16,3,3
task1709226026399,test,Q5,1709226026426,1709226120021,93595,267,failed,false,true,16,3,3
task1709226026399,test,Q5,1709226026417,1709226120140,93723,267,failed,false,true,16,3,3
task1709226026399,test,Q3,1709226026435,1709226121077,94642,267,success,false,true,16,3,3
task1709226026399,test,Q8,1709226026420,1709226123161,96741,267,success,false,true,16,3,3
task1709226026399,test,Q5,1709226026430,1709226125311,98881,267,failed,false,true,16,3,3
task1709226026399,test,Q7,1709226026409,1709226125244,98835,267,success,false,true,16,3,3
task1709226026399,testSF30,Q3,1709226026421,1709226126331,99910,267,success,false,true,16,3,3
task1709226026399,testSF10,Q1,1709226026436,1709226135311,108875,267,success,false,true,16,3,3
task1709226026399,testSF10,Q2,1709226026422,1709226135927,109505,267,success,false,true,16,3,3
task1709232057001,test,Q3,1709232057004,1709232057902,898,33,success,false,true,16,3,3
task1709232057001,test,Q8,1709232057015,1709232059006,1991,33,success,false,true,16,3,3
task1709232057001,test,Q8,1709232057003,1709232059475,2472,33,success,false,true,16,3,3
task1709232057001,test,Q2,1709232057015,1709232059766,2751,33,success,false,true,16,3,3
