taskName,database,query,start,end,time,threads,status,cleanCache,mixed,orientdbCpu,orientdbPod,minioPod
task1709045928030,testSF10,Q3,1709045928070,1709046903895,975825,190,success,false,true,16,3,3
task1709045928030,testSF10,Q4,1709045928060,1709046910734,982674,190,success,false,true,16,3,3
task1709045928030,testSF10,Q4,1709045928072,1709046910458,982386,190,success,false,true,16,3,3
task1709045928030,testSF30,Q10,1709045928084,1709047393163,1465079,190,success,false,true,16,3,3
task1709045928030,testSF30,Q9,1709045928063,1709047488183,1560120,190,success,false,true,16,3,3
task1709045928030,testSF30,Q9,1709045928071,1709047485695,1557624,190,success,false,true,16,3,3
task1709045928030,testSF30,Q8,1709045928073,1709047591796,1663723,190,success,false,true,16,3,3
task1709045928030,testSF30,Q8,1709045928075,1709047592779,1664704,190,success,false,true,16,3,3
task1709045928030,testSF30,Q4,1709045928063,1709047697726,1769663,190,success,false,true,16,3,3
task1709045928030,testSF30,Q4,1709045928077,1709047695465,1767388,190,success,false,true,16,3,3
